duration,audio,sampling_rate,text,normalized_text,speaker
0,./archive/bible/audio_5_30_segment_ch1.mp3.wav,44100,والا كانت يدك ليمنى كتطيحك فالدنب قطعها ورميها عليك حيت اللهم تخسر طرف من داتك ولا ترمى داتك كلها فجهنم.,والا كانت يدك ليمنى كتطيحك فالدنب قطعها ورميها عليك حيت اللهم تخسر طرف من داتك ولا ترمى داتك كلها فجهنم,2
0,./archive/bible/audio_5_31_segment_ch1.mp3.wav,44100,وتݣال تاني ݣاع اللي طلق مراتو خاصو يعطيها براتها.,وتگال تاني گاع اللي طلق مراتو خاصو يعطيها براتها,2
0,./archive/bible/audio_5_32_segment_ch1.mp3.wav,44100,ولكن انا كنݣول ليكم اللي طلق مراتو على سباب اخر من غير سباب الفساد راه كيردها كتفسد واللي تزوج بالمطلقة راه هو كيفسد.,ولكن انا كنگول ليكم اللي طلق مراتو على سباب اخر من غير سباب الفساد راه كيردها كتفسد واللي تزوج بالمطلقة راه هو كيفسد,2
0,./archive/bible/audio_5_33_segment_ch1.mp3.wav,44100,وسمعتو تاني بلي تݣال لجدودكم الا حلفتي ما تحنتش ولكن توفي للرب بالحلوف ديالك.,وسمعتو تاني بلي تگال لجدودكم الا حلفتي ما تحنتش ولكن توفي للرب بالحلوف ديالك,2
0,./archive/bible/audio_5_34_segment_ch1.mp3.wav,44100,اما انا كنݣول ليكم عمركم ما تحلفو لا بالسما حيت هي عرش الله.,اما انا كنگول ليكم عمركم ما تحلفو لا بالسما حيت هي عرش الله,2
0,./archive/bible/audio_5_35_segment_ch1.mp3.wav,44100,ولا بالارض حيت هي موضع رجليه ولا باورشليم حيت هي مدينة الملك العظيم.,ولا بالارض حيت هي موضع رجليه ولا باورشليم حيت هي مدينة الملك العظيم,2
0,./archive/bible/audio_5_36_segment_ch1.mp3.wav,44100,وما تحلفش براسك حتى هو حيت ما تقدرش ترد شعرة وحدة منو كحلا ولا بيضا.,وما تحلفش براسك حتى هو حيت ما تقدرش ترد شعرة وحدة منو كحلا ولا بيضا,2
0,./archive/bible/audio_5_37_segment_ch1.mp3.wav,44100,ولكن الا كان كلامكم ايه ݣولو ايه والا كان لا ݣولو لا والكلام اللي زايد على هادشي راه هو من الشيطان.,ولكن الا كان كلامكم ايه گولو ايه والا كان لا گولو لا والكلام اللي زايد على هادشي راه هو من الشيطان,2
0,./archive/bible/audio_5_38_segment_ch1.mp3.wav,44100,وسمعتو بلي تݣال العين بالعين والسن بالسن.,وسمعتو بلي تگال العين بالعين والسن بالسن,2
0,./archive/bible/audio_5_39_segment_ch1.mp3.wav,44100,ولكن انا كنݣول ليكم ما تردوش الشر بخوه ولكن اللي صرفقك على حنكك ليمن ضور ليه لاخر حتى هو.,ولكن انا كنگول ليكم ما تردوش الشر بخوه ولكن اللي صرفقك على حنكك ليمن ضور ليه لاخر حتى هو,2
0,./archive/bible/audio_5_40_segment_ch1.mp3.wav,44100,واللي بغا يدعيك للمحكمة باش ياخد ليك جلابتك خلي ليه حتى التشامير ديالك.,واللي بغا يدعيك للمحكمة باش ياخد ليك جلابتك خلي ليه حتى التشامير ديالك,2
0,./archive/bible/audio_5_41_segment_ch1.mp3.wav,44100,والا شي واحد بزز عليك باش تمشي معاه الف خطوة سير معاه الفين.,والا شي واحد بزز عليك باش تمشي معاه الف خطوة سير معاه الفين,2
0,./archive/bible/audio_5_42_segment_ch1.mp3.wav,44100,واللي طلب منك شي حاجة عطيها ليه واللي بغا يتسلف منك ما تردوش خاوي.,واللي طلب منك شي حاجة عطيها ليه واللي بغا يتسلف منك ما تردوش خاوي,2
0,./archive/bible/audio_5_45_segment_ch1.mp3.wav,44100,باش تكونو ولاد باكم اللي فالسماوات حيت هو اللي كيشرق بشمسو على القباح والملاح وكينزل الشتا على اللي كيديرو الخير واللي كيديرو الشر.,باش تكونو ولاد باكم اللي فالسماوات حيت هو اللي كيشرق بشمسو على القباح والملاح وكينزل الشتا على اللي كيديرو الخير واللي كيديرو الشر,2
0,./archive/bible/audio_5_46_segment_ch1.mp3.wav,44100,حيت الا كنتو كتبغيو غير اللي كيبغيوكم اش من اجر عندكم واش ماشي حتى مالين الضريبة كيديرو بهادشي.,حيت الا كنتو كتبغيو غير اللي كيبغيوكم اش من اجر عندكم واش ماشي حتى مالين الضريبة كيديرو بهادشي,2
0,./archive/bible/audio_5_47_segment_ch1.mp3.wav,44100,والا كتسلمو غير على خوتكم بوحدهم باش نتم حسن من لخرين واش ماشي حتى اللي كيعبدو الاصنام كيديرو بحال هكا.,والا كتسلمو غير على خوتكم بوحدهم باش نتم حسن من لخرين واش ماشي حتى اللي كيعبدو الاصنام كيديرو بحال هكا,2
0,./archive/bible/audio_5_48_segment_ch1.mp3.wav,44100,ايوا كونو كاملين كما باكم اللي فالسما كامل.,ايوا كونو كاملين كما باكم اللي فالسما كامل,2
0,./archive/bible/audio_6_1_segment_ch1.mp3.wav,44100,ردو بالكم لا تديرو الخير قدام الناس باش يشوفوكم ولا ما غيكونش عندكم اجر عند باكم اللي فالسماوات.,ردو بالكم لا تديرو الخير قدام الناس باش يشوفوكم ولا ما غيكونش عندكم اجر عند باكم اللي فالسماوات,2
0,./archive/bible/audio_6_2_segment_ch1.mp3.wav,44100,والا بغيتي تعطي شي صدقة ما تبرحش بيها فالبوق قدام الناس بحال اللي كيديرو المنافقين فديور الصلاة والزناقي باش يشكروهم الناس راني نݣول ليكم الحق هادوك راهم خداو الاجر ديالهم من عند الناس.,والا بغيتي تعطي شي صدقة ما تبرحش بيها فالبوق قدام الناس بحال اللي كيديرو المنافقين فديور الصلاة والزناقي باش يشكروهم الناس راني نگول ليكم الحق هادوك راهم خداو الاجر ديالهم من عند الناس,2
0,./archive/bible/audio_6_3_segment_ch1.mp3.wav,44100,ولكن نت الا عطيتي شي صدقة خاص يدك ليسرى ما تعرفش اش كتدير يدك ليمنى.,ولكن نت الا عطيتي شي صدقة خاص يدك ليسرى ما تعرفش اش كتدير يدك ليمنى,2
0,./archive/bible/audio_6_4_segment_ch1.mp3.wav,44100,باش تبقى الصدقة ديالك فالسر وباك اللي فالسما اللي ما كتخفى عليه خافية هو اللي غادي يجازيك.,باش تبقى الصدقة ديالك فالسر وباك اللي فالسما اللي ما كتخفى عليه خافية هو اللي غادي يجازيك,2
0,./archive/bible/audio_6_5_segment_ch1.mp3.wav,44100,وملي تصليو ما تديروش بحال المنافقين اللي عزيز عليهم يصليو واقفين فديور الصلاة وفين كيتلاقاو الطرقان باش يشوفوهم الناس راني نݣول ليكم الحق هادوك راهم خداو الاجر ديالهم من عند الناس.,وملي تصليو ما تديروش بحال المنافقين اللي عزيز عليهم يصليو واقفين فديور الصلاة وفين كيتلاقاو الطرقان باش يشوفوهم الناس راني نگول ليكم الحق هادوك راهم خداو الاجر ديالهم من عند الناس,2
0,./archive/bible/audio_6_6_segment_ch1.mp3.wav,44100,اما نت ملي تصلي دخل لبيتك وسد عليك الباب وصلي لباك اللي فالسر وباك اللي ما كتخفى عليه خافية هو اللي غيجازيك.,اما نت ملي تصلي دخل لبيتك وسد عليك الباب وصلي لباك اللي فالسر وباك اللي ما كتخفى عليه خافية هو اللي غيجازيك,2
0,./archive/bible/audio_6_7_segment_ch1.mp3.wav,44100,وملي تصليو ما تبداوش تعاودو كلام كتير وخاوي بحال هادوك اللي كيعبدو الاصنام اللي كيحساب ليهم بلي الا كترو من الكلام راه غادي يستاجب ليهم الله.,وملي تصليو ما تبداوش تعاودو كلام كتير وخاوي بحال هادوك اللي كيعبدو الاصنام اللي كيحساب ليهم بلي الا كترو من الكلام راه غادي يستاجب ليهم الله,2
0,./archive/bible/audio_6_8_segment_ch1.mp3.wav,44100,ايوا ما تكونوش بحالهم علاحقاش باكم اللي فالسما كيعرف داكشي اللي كتحتاجو قبل ما تطلبوه.,ايوا ما تكونوش بحالهم علاحقاش باكم اللي فالسما كيعرف داكشي اللي كتحتاجو قبل ما تطلبوه,2
0,./archive/bible/audio_6_9_segment_ch1.mp3.wav,44100,وهاكدا صليو نتم هاد الصلاة.,وهاكدا صليو نتم هاد الصلاة,2
0,./archive/bible/audio_6_10_segment_ch1.mp3.wav,44100,ومملكتك تجي.,ومملكتك تجي,2
0,./archive/bible/audio_6_11_segment_ch1.mp3.wav,44100,الخبز اللي يكفينا رزقنا اليوم.,الخبز اللي يكفينا رزقنا اليوم,2
0,./archive/bible/audio_6_12_segment_ch1.mp3.wav,44100,وغفر لينا دنوبنا.,وغفر لينا دنوبنا,2
0,./archive/bible/audio_6_14_segment_ch1.mp3.wav,44100,حيت الا غفرتو للناس الغلطات ديالهم غيغفر ليكم باكم اللي فالسما الغلطات ديالكم.,حيت الا غفرتو للناس الغلطات ديالهم غيغفر ليكم باكم اللي فالسما الغلطات ديالكم,2
0,./archive/bible/audio_6_15_segment_ch1.mp3.wav,44100,ولكن الا ما غفرتوش للناس الغلطات ديالهم حتى نتم ما غيغفرش ليكم باكم اللي فالسما الغلطات ديالكم.,ولكن الا ما غفرتوش للناس الغلطات ديالهم حتى نتم ما غيغفرش ليكم باكم اللي فالسما الغلطات ديالكم,2
0,./archive/bible/audio_6_16_segment_ch1.mp3.wav,44100,الا صمتو ما تكونوش معبسين بحال المنافقين اللي كيعبسو وجوههم باش يبينو للناس بلي هم صايمين نݣول ليكم الحق هادوك راهم خداو الاجر ديالهم من عند الناس.,الا صمتو ما تكونوش معبسين بحال المنافقين اللي كيعبسو وجوههم باش يبينو للناس بلي هم صايمين نگول ليكم الحق هادوك راهم خداو الاجر ديالهم من عند الناس,2
0,./archive/bible/audio_6_17_segment_ch1.mp3.wav,44100,ولكن نت ملي تصوم دهن شعرك وغسل وجهك.,ولكن نت ملي تصوم دهن شعرك وغسل وجهك,2
